Cell_type,Cell_code,Photo_id,Photo_path,H,W,red_max,red_min,red_mean,green_max,green_min,green_mean,blue_max,blue_min,blue_mean
LYT,LYT,LYT_3352,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_3352.tiff,400.0,400.0,255.0,0.0,219.56611875,255.0,0.0,202.032225,255.0,110.0,216.7872125
LYT,LYT,LYT_0987,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_0987.tiff,400.0,400.0,255.0,88.0,221.02975,252.0,0.0,194.29363125,250.0,165.0,217.669075
LYT,LYT,LYT_1695,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_1695.tiff,400.0,400.0,249.0,14.0,191.6275375,243.0,0.0,171.41709375,239.0,37.0,198.63170625
LYT,LYT,LYT_2810,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_2810.tiff,400.0,400.0,255.0,0.0,210.22076875,255.0,0.0,194.25736875,255.0,111.0,216.305875
LYT,LYT,LYT_3702,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_3702.tiff,400.0,400.0,255.0,0.0,219.14421875,255.0,0.0,197.26364375,255.0,116.0,220.42043125
LYT,LYT,LYT_2543,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_2543.tiff,400.0,400.0,255.0,25.0,225.72079375,255.0,0.0,205.69123125,255.0,146.0,232.1012
LYT,LYT,LYT_0084,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_0084.tiff,400.0,400.0,255.0,48.0,207.54904375,255.0,0.0,183.68790625,255.0,144.0,208.69793125
LYT,LYT,LYT_2113,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_2113.tiff,400.0,400.0,255.0,62.0,220.71851875,255.0,0.0,197.2745625,255.0,164.0,222.94338125
LYT,LYT,LYT_2406,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_2406.tiff,400.0,400.0,255.0,0.0,208.83856875,255.0,0.0,190.1291875,255.0,107.0,212.98086875
LYT,LYT,LYT_0591,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_0591.tiff,400.0,400.0,255.0,50.0,218.73600625,252.0,0.0,193.71905,251.0,164.0,213.5766875
LYT,LYT,LYT_2056,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_2056.tiff,400.0,400.0,255.0,4.0,212.07614375,255.0,0.0,195.063175,255.0,141.0,214.90343125
LYT,LYT,LYT_3217,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_3217.tiff,400.0,400.0,255.0,60.0,227.40865,255.0,0.0,208.0591375,249.0,157.0,221.65903125
LYT,LYT,LYT_1380,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_1380.tiff,400.0,400.0,255.0,63.0,208.33734375,249.0,0.0,179.64575,249.0,157.0,208.09371875
LYT,LYT,LYT_0968,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_0968.tiff,400.0,400.0,252.0,0.0,200.08778125,246.0,0.0,181.16533125,249.0,115.0,206.23106875
LYT,LYT,LYT_2955,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_2955.tiff,400.0,400.0,255.0,0.0,208.5260875,255.0,0.0,201.0109,255.0,88.0,216.78466875
LYT,LYT,LYT_3647,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_3647.tiff,400.0,400.0,255.0,33.0,218.861175,255.0,0.0,200.89875625,255.0,154.0,220.92161875
LYT,LYT,LYT_2685,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_2685.tiff,400.0,400.0,254.0,28.0,203.942,242.0,0.0,183.863675,245.0,153.0,212.439125
LYT,LYT,LYT_0342,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_0342.tiff,400.0,400.0,255.0,0.0,203.2103625,255.0,0.0,181.470625,255.0,125.0,210.0083125
LYT,LYT,LYT_0712,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_0712.tiff,400.0,400.0,255.0,102.0,216.28305,255.0,0.0,188.81805625,255.0,169.0,219.04175
LYT,LYT,LYT_1800,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_1800.tiff,400.0,400.0,255.0,110.0,222.99084375,251.0,0.0,203.841475,249.0,178.0,224.22505625
LYT,LYT,LYT_3094,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_3094.tiff,400.0,400.0,255.0,71.0,212.69615,253.0,0.0,193.69565,255.0,161.0,213.67826875
LYT,LYT,LYT_1553,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_1553.tiff,400.0,400.0,255.0,0.0,218.13118125,255.0,0.0,202.23665625,255.0,122.0,219.9508
LYT,LYT,LYT_1103,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_1103.tiff,400.0,400.0,255.0,36.0,214.38779375,255.0,0.0,193.232275,254.0,143.0,214.579725
LYT,LYT,LYT_1416,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_1416.tiff,400.0,400.0,255.0,6.0,217.87576875,255.0,0.0,198.40910625,255.0,140.0,227.45416875
LYT,LYT,LYT_1046,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_1046.tiff,400.0,400.0,255.0,0.0,227.38728125,255.0,0.0,207.727825,255.0,135.0,227.75118125
LYT,LYT,LYT_3581,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_3581.tiff,400.0,400.0,255.0,0.0,199.0187375,252.0,0.0,178.09734375,254.0,121.0,202.59759375
LYT,LYT,LYT_0207,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_0207.tiff,400.0,400.0,255.0,49.0,218.89576875,255.0,0.0,201.2851,255.0,160.0,223.29145
LYT,LYT,LYT_0657,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_0657.tiff,400.0,400.0,255.0,0.0,195.00824375,250.0,0.0,176.0959875,248.0,94.0,203.60215625
LYT,LYT,LYT_1945,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_1945.tiff,400.0,400.0,255.0,34.0,224.615225,255.0,0.0,203.5419125,255.0,156.0,231.554725
LYT,LYT,LYT_2390,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_2390.tiff,400.0,400.0,255.0,35.0,217.27328125,255.0,0.0,206.66534375,255.0,117.0,222.1088
LYT,LYT,LYT_2105,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_2105.tiff,400.0,400.0,255.0,81.0,216.3452,255.0,0.0,189.02038125,255.0,179.0,219.47225
LYT,LYT,LYT_0138,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_0138.tiff,400.0,400.0,255.0,0.0,190.234075,251.0,0.0,170.8664625,250.0,94.0,200.12191875
LYT,LYT,LYT_0092,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_0092.tiff,400.0,400.0,255.0,0.0,209.67649375,250.0,0.0,190.37721875,255.0,75.0,215.401425
LYT,LYT,LYT_2555,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_2555.tiff,400.0,400.0,255.0,0.0,221.24028125,255.0,0.0,209.00345625,255.0,92.0,223.93131875
LYT,LYT,LYT_0568,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_0568.tiff,400.0,400.0,255.0,0.0,206.8127,254.0,0.0,187.51475625,247.0,112.0,206.7826125
LYT,LYT,LYT_1729,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_1729.tiff,400.0,400.0,255.0,98.0,220.08238125,255.0,0.0,192.86168125,255.0,167.0,220.3415625
LYT,LYT,LYT_3714,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_3714.tiff,400.0,400.0,255.0,53.0,210.91758125,255.0,0.0,188.676875,255.0,138.0,214.94339375
LYT,LYT,LYT_2806,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_2806.tiff,400.0,400.0,255.0,0.0,205.80300625,255.0,0.0,193.95735625,254.0,107.0,212.85866875
LYT,LYT,LYT_1683,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_1683.tiff,400.0,400.0,255.0,0.0,225.36495625,255.0,0.0,210.092475,255.0,115.0,231.30908125
LYT,LYT,LYT_0991,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_0991.tiff,400.0,400.0,255.0,62.0,219.68470625,255.0,0.0,192.06033125,253.0,169.0,217.49476875
LYT,LYT,LYT_1379,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_1379.tiff,400.0,400.0,255.0,40.0,218.53661875,255.0,0.0,202.6694375,255.0,132.0,221.8615
LYT,LYT,LYT_3344,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_3344.tiff,400.0,400.0,255.0,82.0,222.2925,254.0,0.0,195.96390625,252.0,172.0,219.49490625
LYT,LYT,LYT_3651,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_3651.tiff,400.0,400.0,255.0,7.0,224.6665875,255.0,0.0,201.73343125,255.0,127.0,223.51701875
LYT,LYT,LYT_2943,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_2943.tiff,400.0,400.0,255.0,110.0,222.317675,251.0,9.0,200.8934125,251.0,177.0,224.01749375
LYT,LYT,LYT_1396,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_1396.tiff,400.0,400.0,255.0,0.0,207.51623125,255.0,0.0,189.5676,255.0,120.0,213.792825
LYT,LYT,LYT_3201,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_3201.tiff,400.0,400.0,255.0,0.0,209.66469375,255.0,0.0,199.9619,252.0,56.0,214.29535
LYT,LYT,LYT_2040,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_2040.tiff,400.0,400.0,255.0,0.0,209.59101875,241.0,0.0,183.33975625,251.0,120.0,210.71081875
LYT,LYT,LYT_0587,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_0587.tiff,400.0,400.0,255.0,59.0,223.9685,255.0,0.0,205.4893625,255.0,145.0,228.08544375
LYT,LYT,LYT_2410,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_2410.tiff,400.0,400.0,254.0,0.0,193.90525625,239.0,0.0,173.28075625,244.0,120.0,203.9796875
LYT,LYT,LYT_3128,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_3128.tiff,400.0,400.0,255.0,61.0,222.39064375,255.0,0.0,202.50843125,255.0,159.0,224.258075
LYT,LYT,LYT_1115,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_1115.tiff,400.0,400.0,255.0,81.0,207.12551875,255.0,0.0,178.24928125,255.0,156.0,205.0178875
LYT,LYT,LYT_3578,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_3578.tiff,400.0,400.0,255.0,43.0,210.18905,253.0,0.0,188.53396875,243.0,133.0,207.52409375
LYT,LYT,LYT_1545,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_1545.tiff,400.0,400.0,255.0,92.0,216.650675,252.0,0.0,188.4626875,252.0,165.0,215.81849375
LYT,LYT,LYT_3082,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_3082.tiff,400.0,400.0,255.0,7.0,211.1609125,246.0,0.0,177.73798125,248.0,126.0,213.5017875
LYT,LYT,LYT_1816,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_1816.tiff,400.0,400.0,255.0,66.0,212.9602,255.0,0.0,188.35540625,255.0,162.0,214.4997875
LYT,LYT,LYT_0704,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_0704.tiff,400.0,400.0,255.0,80.0,218.31391875,255.0,0.0,191.522675,255.0,141.0,214.7382875
LYT,LYT,LYT_2739,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_2739.tiff,400.0,400.0,255.0,0.0,214.2024,255.0,0.0,187.66973125,255.0,136.0,210.162625
LYT,LYT,LYT_0354,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_0354.tiff,400.0,400.0,255.0,42.0,210.854975,255.0,0.0,178.7913125,253.0,148.0,211.4032
LYT,LYT,LYT_2369,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_2369.tiff,400.0,400.0,255.0,0.0,215.47021875,255.0,0.0,198.669775,255.0,119.0,215.82988125
LYT,LYT,LYT_2693,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_2693.tiff,400.0,400.0,255.0,0.0,203.290025,255.0,0.0,187.61376875,255.0,93.0,210.88088125
LYT,LYT,LYT_2386,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_2386.tiff,400.0,400.0,255.0,0.0,215.03555625,255.0,0.0,197.79175625,255.0,124.0,219.2278125
LYT,LYT,LYT_1953,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_1953.tiff,400.0,400.0,255.0,16.0,216.14101875,252.0,0.0,196.6341625,252.0,152.0,221.57933125
LYT,LYT,LYT_0641,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_0641.tiff,400.0,400.0,255.0,0.0,197.94386875,255.0,0.0,180.2297625,255.0,87.0,201.74083125
LYT,LYT,LYT_0211,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_0211.tiff,400.0,400.0,255.0,0.0,205.70444375,255.0,0.0,194.07540625,255.0,90.0,215.5192
LYT,LYT,LYT_3597,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_3597.tiff,400.0,400.0,255.0,23.0,198.9805125,255.0,0.0,174.15589375,255.0,141.0,207.68838125
LYT,LYT,LYT_1050,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_1050.tiff,400.0,400.0,255.0,0.0,218.9454625,253.0,0.0,200.01054375,252.0,126.0,216.23083125
LYT,LYT,LYT_1400,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_1400.tiff,400.0,400.0,255.0,14.0,203.29189375,254.0,0.0,179.462225,254.0,139.0,206.760375
LYT,LYT,LYT_3313,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_3313.tiff,400.0,400.0,255.0,56.0,200.94005625,255.0,0.0,180.19334375,255.0,122.0,208.9883
LYT,LYT,LYT_3743,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_3743.tiff,400.0,400.0,255.0,0.0,207.74300625,247.0,0.0,190.50860625,252.0,77.0,214.3802625
LYT,LYT,LYT_2851,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_2851.tiff,400.0,400.0,255.0,4.0,203.31294375,253.0,0.0,164.79223125,255.0,128.0,205.67628125
LYT,LYT,LYT_1284,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_1284.tiff,400.0,400.0,255.0,0.0,208.252725,255.0,0.0,191.27973125,255.0,124.0,211.417175
LYT,LYT,LYT_2502,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_2502.tiff,400.0,400.0,255.0,8.0,201.17510625,255.0,0.0,173.74419375,255.0,140.0,203.94790625
LYT,LYT,LYT_2152,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_2152.tiff,400.0,400.0,255.0,0.0,217.39401875,255.0,0.0,196.50021875,255.0,127.0,221.05436875
LYT,LYT,LYT_0495,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_0495.tiff,400.0,400.0,255.0,83.0,217.5301,255.0,0.0,194.30134375,252.0,116.0,215.04369375
LYT,LYT,LYT_0180,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_0180.tiff,400.0,400.0,255.0,0.0,204.19991875,253.0,0.0,185.3005875,255.0,105.0,204.64429375
LYT,LYT,LYT_2447,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_2447.tiff,400.0,400.0,255.0,65.0,218.83070625,255.0,0.0,195.42106875,255.0,99.0,220.4521125
LYT,LYT,LYT_2017,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_2017.tiff,400.0,400.0,255.0,22.0,219.65535,251.0,0.0,194.31644375,254.0,145.0,217.9557625
LYT,LYT,LYT_1791,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_1791.tiff,400.0,400.0,246.0,66.0,203.2767,241.0,0.0,183.67975625,244.0,157.0,207.9651625
LYT,LYT,LYT_0883,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_0883.tiff,400.0,400.0,246.0,72.0,204.35893125,238.0,0.0,188.57115625,246.0,158.0,213.86068125
LYT,LYT,LYT_3256,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_3256.tiff,400.0,400.0,255.0,45.0,213.8379625,255.0,0.0,191.90705,251.0,123.0,212.93311875
LYT,LYT,LYT_3606,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_3606.tiff,400.0,400.0,255.0,0.0,217.96345,255.0,0.0,201.506025,255.0,142.0,224.55499375
LYT,LYT,LYT_2914,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_2914.tiff,400.0,400.0,255.0,0.0,213.98915625,255.0,0.0,190.33715,255.0,114.0,214.81906875
LYT,LYT,LYT_0929,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_0929.tiff,400.0,400.0,253.0,2.0,205.289725,251.0,0.0,189.36490625,254.0,129.0,211.7172125
LYT,LYT,LYT_0303,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_0303.tiff,400.0,400.0,255.0,11.0,218.53086875,255.0,0.0,197.6225375,255.0,136.0,217.484325
LYT,LYT,LYT_2294,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_2294.tiff,400.0,400.0,255.0,2.0,221.583225,255.0,0.0,205.93604375,253.0,136.0,222.2428625
LYT,LYT,LYT_1841,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_1841.tiff,400.0,400.0,255.0,42.0,216.29818125,255.0,0.0,192.26489375,255.0,156.0,217.90735625
LYT,LYT,LYT_0753,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_0753.tiff,400.0,400.0,255.0,61.0,221.48965625,255.0,0.0,198.14104375,255.0,162.0,221.29544375
LYT,LYT,LYT_1512,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_1512.tiff,400.0,400.0,255.0,96.0,223.06715625,255.0,0.0,199.1684,255.0,179.0,224.02226875
LYT,LYT,LYT_3485,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_3485.tiff,400.0,400.0,255.0,1.0,218.76694375,255.0,0.0,202.48655,255.0,133.0,222.042825
LYT,LYT,LYT_1142,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_1142.tiff,400.0,400.0,255.0,0.0,207.03728125,244.0,0.0,185.1696,246.0,120.0,210.49798125
LYT,LYT,LYT_1457,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_1457.tiff,400.0,400.0,255.0,67.0,205.647225,243.0,0.0,185.8415875,245.0,141.0,213.1562125
LYT,LYT,LYT_3190,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_3190.tiff,400.0,400.0,255.0,18.0,212.82980625,255.0,0.0,192.30558125,255.0,143.0,215.64078125
LYT,LYT,LYT_1007,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_1007.tiff,400.0,400.0,255.0,19.0,218.29594375,255.0,0.0,203.4673,255.0,148.0,222.82739375
LYT,LYT,LYT_0246,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_0246.tiff,400.0,400.0,255.0,10.0,212.9139125,253.0,0.0,199.47791875,254.0,119.0,215.15189375
LYT,LYT,LYT_3893,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_3893.tiff,400.0,400.0,255.0,39.0,221.4726625,255.0,0.0,202.51244375,255.0,149.0,221.4686625
LYT,LYT,LYT_2781,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_2781.tiff,400.0,400.0,255.0,45.0,211.58910625,255.0,0.0,181.83943125,255.0,146.0,216.0391375
LYT,LYT,LYT_1904,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_1904.tiff,400.0,400.0,255.0,77.0,225.40125625,254.0,0.0,203.58869375,247.0,167.0,221.23785625
LYT,LYT,LYT_0616,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_0616.tiff,400.0,400.0,255.0,69.0,214.7687875,255.0,0.0,186.5345875,254.0,158.0,214.84954375
LYT,LYT,LYT_0401,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_0401.tiff,400.0,400.0,255.0,61.0,216.92604375,254.0,0.0,195.00465625,252.0,116.0,215.96808125
LYT,LYT,LYT_2596,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_2596.tiff,400.0,400.0,255.0,71.0,219.90295,255.0,0.0,197.563675,255.0,94.0,220.78505625
LYT,LYT,LYT_0051,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_0051.tiff,400.0,400.0,255.0,0.0,211.03885,251.0,0.0,196.71756875,247.0,109.0,207.31750625
LYT,LYT,LYT_1210,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_1210.tiff,400.0,400.0,255.0,2.0,218.12243125,255.0,0.0,197.65795625,255.0,145.0,219.8483625
LYT,LYT,LYT_3387,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_3387.tiff,400.0,400.0,255.0,0.0,201.90856875,241.0,0.0,185.32521875,241.0,121.0,199.70984375
LYT,LYT,LYT_1640,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_1640.tiff,400.0,400.0,255.0,0.0,200.04225625,255.0,0.0,186.814575,255.0,86.0,206.94044375
LYT,LYT,LYT_0952,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_0952.tiff,400.0,400.0,255.0,13.0,212.0904375,252.0,0.0,191.91836875,249.0,118.0,212.77
LYT,LYT,LYT_1355,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_1355.tiff,400.0,400.0,255.0,38.0,215.45526875,255.0,0.0,194.37371875,255.0,149.0,212.06809375
LYT,LYT,LYT_3368,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_3368.tiff,400.0,400.0,255.0,74.0,226.89750625,255.0,0.0,204.2916375,255.0,185.0,231.67914375
LYT,LYT,LYT_3692,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_3692.tiff,400.0,400.0,255.0,0.0,212.6181625,255.0,0.0,190.9099375,255.0,123.0,217.61925
LYT,LYT,LYT_2980,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_2980.tiff,400.0,400.0,255.0,0.0,214.77289375,251.0,0.0,196.1165875,250.0,140.0,215.20865
LYT,LYT,LYT_1705,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_1705.tiff,400.0,400.0,255.0,0.0,214.7849,255.0,0.0,198.30399375,255.0,102.0,220.64406875
LYT,LYT,LYT_3738,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_3738.tiff,400.0,400.0,255.0,0.0,208.65424375,251.0,0.0,191.9531625,252.0,137.0,211.928775
LYT,LYT,LYT_0817,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_0817.tiff,400.0,400.0,255.0,60.0,215.4489375,255.0,0.0,191.79455,255.0,150.0,219.26681875
LYT,LYT,LYT_2579,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_2579.tiff,400.0,400.0,255.0,49.0,200.997925,255.0,0.0,175.4027125,254.0,147.0,206.40459375
LYT,LYT,LYT_0544,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_0544.tiff,400.0,400.0,255.0,46.0,222.222125,250.0,0.0,196.29418125,251.0,155.0,219.0447375
LYT,LYT,LYT_2083,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_2083.tiff,400.0,400.0,255.0,64.0,220.93683125,253.0,0.0,194.71730625,255.0,159.0,218.6313
LYT,LYT,LYT_2129,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_2129.tiff,400.0,400.0,255.0,0.0,220.579125,255.0,0.0,209.0740375,255.0,122.0,225.983575
LYT,LYT,LYT_0114,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_0114.tiff,400.0,400.0,255.0,9.0,214.380325,255.0,0.0,190.519725,255.0,96.0,213.993875
LYT,LYT,LYT_3411,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_3411.tiff,400.0,400.0,255.0,16.0,230.0592375,255.0,0.0,215.225825,255.0,90.0,233.99173125
LYT,LYT,LYT_3041,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_3041.tiff,400.0,400.0,250.0,0.0,203.572975,243.0,0.0,189.71308125,255.0,111.0,206.74234375
LYT,LYT,LYT_1586,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_1586.tiff,400.0,400.0,255.0,0.0,214.6331625,255.0,0.0,199.7028625,255.0,126.0,216.69794375
LYT,LYT,LYT_2200,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_2200.tiff,400.0,400.0,255.0,51.0,219.49251875,255.0,0.0,196.08755625,255.0,167.0,220.63741875
LYT,LYT,LYT_2650,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_2650.tiff,400.0,400.0,255.0,0.0,207.192475,255.0,0.0,185.76711875,255.0,116.0,206.5256875
LYT,LYT,LYT_0397,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_0397.tiff,400.0,400.0,255.0,0.0,207.76000625,255.0,0.0,190.93113125,255.0,111.0,212.66646875
LYT,LYT,LYT_1990,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_1990.tiff,400.0,400.0,255.0,86.0,216.45931875,254.0,0.0,190.5577875,249.0,158.0,214.534925
LYT,LYT,LYT_0682,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_0682.tiff,400.0,400.0,255.0,30.0,213.75764375,255.0,0.0,188.17315625,255.0,147.0,216.19006875
LYT,LYT,LYT_0378,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/LYT/LYT_0378.tiff,400.0,400.0,255.0,0.0,205.60320625,255.0,0.0,195.90803125,255.0,85.0,207.585825
